index,value
538,742890
539,862049
540,699649
541,132570
542,209402
543,744758
544,979913
545,843407
546,175146
547,187138
548,305492
549,806095
550,329423
551,607041
552,687323
553,232888
554,894114
555,869406
556,757897
557,8954
558,792104
559,494329
560,872591
561,193183
562,451185
563,189996
564,548953
565,540926
566,316834
567,369607
568,822393
569,547835
570,797825
571,438048
572,526768
573,966696
574,39912
575,87086
576,519879
577,349398
578,526964
579,459106
580,117797
581,602471
582,219153
583,554836
584,821554
585,299945
586,184818
587,518263
588,994788
589,834129
590,140504
591,949716
592,83107
593,55576
594,311492
595,130641
596,226986
597,373852
598,844070
599,621573
600,315501
601,240865
602,56659
603,193728
604,560182
605,917391
606,392547
607,246662
608,156911
609,204211
610,61706
611,701742
612,469526
613,861372
614,964221
615,905280
616,789967
617,454878
618,74579
619,193889
620,495582
621,523423
622,509915
623,750750
624,530306
625,592162
626,143008
627,543024
628,186146
629,278187
630,235237
631,69424
632,595402
633,182327
634,505355
635,373077
636,44847
637,516831
638,659573
639,821752
640,939843
641,102454
642,961335
643,945454
644,753305
645,592209
646,107413
647,704449
648,5074
649,687964
650,98924
651,461393
652,25562
653,57745
654,34087
655,948231
656,393901
657,662674
658,272431
659,938727
660,983726
661,263661
662,872374
663,623628
664,228959
665,17461
666,284527
667,93554
668,434721
669,739372
670,968701
671,128095
672,95964
673,242297
674,467412
675,586048
676,286618
677,688824
678,975106
679,362846
680,242217
681,485079
682,989314
683,30475
684,296368
685,536817
686,749052
687,584487
688,918377
689,189255
690,708322
691,625761
692,763166
693,522475
694,581464
695,772678
696,749647
697,252752
698,653444
699,152677
700,915690
701,738346
702,441534
703,32017
704,119215
705,555377
706,227218
707,383758
708,577872
709,551375
710,369081
711,596296
712,619322
713,192624
714,378873
715,837337
716,335340
717,511613
718,639833
719,561135
720,191087
721,224051
722,810530
723,72530
724,64061
725,506380
726,97100
727,972037
728,937578
729,662085
730,975527
731,981816
732,693369
733,825600
734,792205
735,718644
736,881866
737,703183
738,619893
739,494221
740,30497
741,786286
742,342719
743,956361
744,210337
745,742886
746,765
747,464856
748,997142
749,432127
750,722234
